"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL271984";"";"None";"374.40";"0";"4.30";"22";"COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC";"Stability";"'='";"32.0";"uL/min.mg";"";"";"";"";"";"";"";"";"0";"CHEMBL949268";"Intrinsic clearance in rat liver microsomes at 1 uM";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1144684";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL227206";"";"None";"337.38";"0";"1.76";"15d";"CNC(=O)c1ccc(N2CCC(Oc3ccccc3C#N)CC2)nn1";"Stability";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL889283";"Metabolic stability in Sprague-Dawley rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1145375";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL1223013";"";"None";"384.46";"0";"4.26";"4, VU0130734";"Cc1cc(C)c(NS(=O)(=O)c2ccc(NC(=O)c3ccco3)cc2)c(C)c1";"Stability";"'='";"93.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1228195";"Metabolic stability in rat liver microsomes assessed as compound remaining after 60 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1221266";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL469212";"";"None";"540.47";"2";"-0.32";"19a, PSB-6426";"CCOP(=O)(Cc1ccc(NC(=O)CNC(=O)[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)cc1)OCC";"Stability";"'>'";"95.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL968899";"Metabolic stability in rat liver microsomes after 24 hrs by LC-MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155882";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL1083740";"";"None";"424.50";"0";"4.27";"22";"COc1cccc(-c2nnc(N3CCN(C(=O)c4ccccc4)CC3)c3ccccc23)c1";"Stability";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120460";"Metabolic stability in rat liver microsome assessed as compound turnover after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1158625";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1271564";"";"None";"364.46";"0";"2.54";"42";"CC(C)c1n[nH]cc1-c1ccnc(Nc2ccc(N3CCNCC3)cn2)n1";"Stability";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1273634";"Metabolic stability in rat liver microsomes assessed as hepatic extraction ratio";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1269009";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1224120";"";"None";"449.86";"1";"5.37";"4";"O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC[C@@H]1c1ncnn1Cc1ccc(Cl)cc1";"Stability";"'='";"81.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1225775";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1221349";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1095839";"";"None";"342.28";"0";"3.75";"66";"O=C(OCc1ccccc1)c1coc(-c2ccc(F)c([N+](=O)[O-])c2)n1";"Stability";"'='";"8.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1111950";"Metabolic stability in Sprague-Dawley rat microsomes assessed as compound remaining after 15 mins by HPLC analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1157845";"1";"Scientific Literature";"Eur J Med Chem";"2010";"None";"";""
"CHEMBL1086308";"";"None";"451.56";"1";"6.12";"24";"CCCCCCCCCOc1ccc(OCC(=O)Cn2ccc3cc(C(=O)O)ccc32)cc1";"Stability";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1118746";"Metabolic stability in rat liver microsomes assessed as compound remaining after 30 mins by HPLC/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155440";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL1651213";"";"None";"433.89";"1";"5.40";"8f";"O=C(O)c1cc(-c2cccc(COc3ccc4c(c3)CN(C3CC3)C4=O)c2)ccc1Cl";"Stability";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1655205";"Metabolic stability of the compound in rat liver microsome assessed as compound remaining after 60 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1649085";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL1651208";"";"None";"461.95";"1";"6.18";"8a";"O=C(O)c1cc(-c2cccc(COc3ccc4c(c3)CN(C3CCCC3)C4=O)c2)ccc1Cl";"Stability";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1655205";"Metabolic stability of the compound in rat liver microsome assessed as compound remaining after 60 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1649085";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";""
"CHEMBL227203";"";"None";"436.48";"0";"4.32";"9i";"CC(C)CCNC(=O)c1ccc(N2CCC(Oc3ccccc3C(F)(F)F)CC2)nn1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL889283";"Metabolic stability in Sprague-Dawley rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1145375";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL1090739";"";"None";"395.85";"0";"2.35";"6v";"COC[C@@H](C1CC1)n1cc(Cl)nc(Nc2c(C)nc(OC)nc2OC)c1=O";"Stability";"'='";"71.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1106906";"Metabolic stability in rat liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155418";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1090740";"";"None";"395.85";"0";"2.35";"6w";"COC[C@H](C1CC1)n1cc(Cl)nc(Nc2c(C)nc(OC)nc2OC)c1=O";"Stability";"'='";"45.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1106906";"Metabolic stability in rat liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155418";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL574436";"";"None";"378.86";"0";"3.26";"17a";"COC[C@H](C1CC1)n1cc(Cl)nc(Nc2cc(C)c(OC)nc2C)c1=O";"Stability";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1037789";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM after 10 mins by HPLC/UV/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1154735";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL575510";"";"None";"352.82";"0";"2.87";"17e";"COC[C@@H](C)n1cc(Cl)nc(Nc2cc(C)c(OC)nc2C)c1=O";"Stability";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1037789";"Metabolic stability in rat liver microsomes assessed as compound remaining at 3 uM after 10 mins by HPLC/UV/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1154735";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL574853";"";"None";"395.80";"0";"3.79";"19d";"Cc1nc(OC(F)F)c(C#N)cc1Nc1nc(Cl)cn([C@H](C)C2CC2)c1=O";"Stability";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1043155";"Metabolic stability in NADPH-fortified rat liver microsomes assessed as parent compound remaining at 10 uM after 30 mins by HPLC/UV/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1154735";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL1089037";"";"None";"400.81";"0";"3.54";"6q";"COC[C@H](C1CC1)n1cc(Cl)nc(Nc2ccc(OC(F)F)nc2C)c1=O";"Stability";"'='";"89.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1106906";"Metabolic stability in rat liver microsomes assessed as compound remaining after 10 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155418";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL486641";"";"None";"520.70";"1";"4.54";"18a";"O=C(N[C@@H]1CCCc2cc(CN3CCCCC3)ccc21)[C@H](O)CCS(=O)(=O)c1ccc2ccccc2c1";"Stability";"'='";"50.0";"microL/min/mg";"";"";"";"";"";"";"";"";"0";"CHEMBL977295";"Metabolic stability in rat liver microsomes";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1139432";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL520580";"";"None";"490.01";"1";"5.32";"27";"Cc1ccc2c(N/C(=N\C#N)N3CCN(C(=O)Nc4ccc(Cl)cc4)CC3C(C)C)cccc2n1";"Stability";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL982863";"Metabolic stability in rat liver microsomes assessed as compound remaining after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1155124";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1089454";"";"None";"531.03";"2";"5.66";"8k";"CC1C(=O)N(Cc2ccc3ccccc3c2)c2c(/C=C/C(=O)NS(=O)(=O)c3cccc(Cl)c3)cccc21";"Stability";"'='";"13.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1107237";"Metabolic stability in rat liver microsomes assessed as parent compound remaining after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156157";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL229327";"";"None";"404.46";"0";"3.58";"9e";"CC(C)CCNC(=O)c1ccc(N2CCC(Oc3cccc(F)c3F)CC2)nn1";"Stability";"'='";"3.22";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL889283";"Metabolic stability in Sprague-Dawley rat liver microsome";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1145375";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL551635";"";"None";"246.24";"0";"2.48";"9a";"COc1cc(NC(=O)c2ccccn2)ccc1F";"Stability";"'='";"6.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1035545";"Metabolic stability in rat liver microsomes after 1 hr";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1158444";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL444567";"";"None";"369.43";"0";"4.64";"8, racemic";"CC(O)(c1ccc(C(=O)N(CC2CC2)C2CCCCC2)cc1)C(F)(F)F";"Stability";"'<'";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1021872";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1157534";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";""
"CHEMBL2398726";"";"None";"451.01";"0";"3.09";"48, BMS-457, diastereomeric mixture";"CC(C)[C@@H](NC(=O)[C@@H]1CC[C@@H](O)C1)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1";"Stability";"'='";"87.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2398839";"Metabolic stability in rat liver microsomes assessed as compound remaining";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2396549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2386162";"";"None";"278.40";"0";"2.80";"1";"COc1ccc(O[C@@H](CC(C)C)[C@H]2CCNC2)c(C)n1";"Stability";"'='";"92.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2389176";"Metabolic stability in rat liver microsomes after 30 mins by LC-ESI/MS analysis";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2384999";"1";"Scientific Literature";"ACS Med Chem Lett";"2013";"None";"";""
"CHEMBL2402082";"";"None";"432.46";"0";"3.10";"38";"CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccnn1C";"Stability";"'='";"80.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2406140";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2401733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2401969";"";"None";"442.45";"0";"3.83";"15";"CC[C@@H]1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1C1CC(F)(F)C1";"Stability";"'='";"14.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2406140";"Metabolic stability in rat liver microsomes assessed as compound remaining at 1 uM after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL2401733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL567942";"";"None";"345.49";"0";"3.52";"15";"CCC1(C(=O)Nc2cc(CN3CCOCC3)c(C)cn2)CCCCC1";"Stability";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1049674";"Metabolic stability in rat liver microsomes assessed as compound remaining at 4 mmol after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156044";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL566456";"";"None";"291.40";"0";"2.21";"10";"Cc1cnc(NC(=O)C(C)(C)C)cc1CN1CCOCC1";"Stability";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL1049674";"Metabolic stability in rat liver microsomes assessed as compound remaining at 4 mmol after 30 mins";"A";"BAO_0000251";"microsome format";"Rattus norvegicus";"CHEMBL3559723";"Liver";"None";"Microsome";"";"";"";"CHEMBL613694";"Liver microsomes";"Rattus norvegicus";"SUBCELLULAR";"CHEMBL1156044";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
